Train_ID,Train_Name,Departure_ID,Arrival_ID,Departure_Time,Arrival_Time,Platform,Duration
3772,Raipur Junction - Nandyal Railway Station Express,336,455,2023-10-03 16:19:09,2023-10-04 03:52:09,8,693
3773,Hazaribagh Town Railway Station - Bankura Railway Station Express,183,253,2023-09-03 23:22:33,2023-09-04 09:24:33,9,602
3774,Sarai Rohilla Railway Station - Dharamsala Railway Station Express,40,120,2023-10-29 01:54:41,2023-10-29 11:03:41,3,549
3775,Sakti Railway Station - Anand Vihar Terminal Express,351,29,2023-10-28 08:48:35,2023-10-29 00:21:35,10,933
3776,Badarpur Junction - Porbandar Railway Station Express,286,390,2023-09-28 18:01:42,2023-09-29 09:56:42,2,955
3777,Ranaghat Junction - Erode Junction Express,255,323,2023-09-09 13:11:17,2023-09-09 22:56:17,5,585
3778,Jagtial Railway Station - Ludhiana Junction Express,310,197,2023-10-22 04:06:49,2023-10-22 20:24:49,1,978
3779,Prayagraj Junction Railway Station - Buxar Railway Station Express,81,146,2023-10-07 13:41:46,2023-10-07 23:08:46,4,567
3780,Coimbatore Junction - Kadapa Railway Station Express,318,454,2023-10-28 07:26:24,2023-10-28 23:09:24,5,943
3781,Koppal Railway Station - Tiruppur Railway Station Express,271,328,2023-10-02 10:28:12,2023-10-03 04:12:12,5,1064
3782,Shivaji Bridge Railway Station - Howrah Junction Express,41,244,2023-10-22 11:06:32,2023-10-22 20:16:32,3,550
3783,Rangiya Junction - Koppal Railway Station Express,294,271,2023-09-29 22:40:50,2023-09-30 14:50:50,9,970
3784,Bharuch Junction - Pimpri Railway Station Express,384,233,2023-10-24 03:54:51,2023-10-24 15:22:51,5,688
3785,Shahdara Junction Railway Station - Dongargarh Railway Station Express,31,346,2023-09-30 13:38:58,2023-10-01 03:40:58,3,842
3786,Gandhidham Junction - Barauni Junction Express,391,156,2023-10-01 14:14:01,2023-10-02 06:35:01,5,981
3787,Katra Railway Station - Bharuch Junction Express,48,384,2023-09-26 14:56:27,2023-09-27 03:54:27,7,778
3788,Haripad Railway Station - Sasaram Railway Station Express,370,175,2023-09-17 14:56:11,2023-09-18 01:04:11,10,608
3789,Colem Railway Station - Guntur Junction Express,410,439,2023-09-06 14:43:56,2023-09-07 00:52:56,6,609
3790,Gandhidham Junction - Baripada Railway Station Express,391,430,2023-10-08 21:08:21,2023-10-09 06:13:21,3,545
3791,Diphu Railway Station - Jagtial Railway Station Express,285,310,2023-10-11 01:01:37,2023-10-11 12:31:37,3,690
3792,Hamirpur Railway Station - Purnia Junction Express,122,143,2023-09-10 01:28:36,2023-09-10 11:58:36,4,630
3793,Tilak Bridge Railway Station - Koderma Railway Station Express,33,189,2023-10-03 17:47:48,2023-10-04 11:40:48,8,1073
3794,Ghaziabad Railway Station - Meerut City Railway Station Express,82,83,2023-10-19 12:46:19,2023-10-20 01:23:19,10,757
3795,Tinsukia Railway Station - Karimnagar Railway Station Express,278,298,2023-09-01 22:40:35,2023-09-02 08:23:35,7,583
3796,Panipat Junction - Shivamogga Town Express,5,265,2023-09-08 11:56:27,2023-09-09 04:47:27,8,1011
3797,Vikarabad Junction - Mahbubnagar Railway Station Express,305,302,2023-09-10 02:42:26,2023-09-10 16:26:26,7,824
3798,Koderma Railway Station - Vasco da Gama Railway Station Express,189,398,2023-09-03 20:27:09,2023-09-04 11:54:09,2,927
3799,Sirohi Road Railway Station - Srinagar Railway Station Express,114,70,2023-09-14 14:17:13,2023-09-15 02:30:13,8,733
3800,Erode Junction - Curchorem Railway Station Express,323,409,2023-09-07 05:48:57,2023-09-07 22:27:57,5,999
3801,Pimpri Railway Station - Vizianagaram Junction Express,233,447,2023-10-15 21:42:28,2023-10-16 11:25:28,2,823
3802,Gurgaon - Kolhapur Railway Station Express,24,227,2023-10-17 02:59:00,2023-10-17 12:56:00,3,597
3803,Lethpora Railway Station - Nagercoil Junction Express,74,327,2023-09-03 04:41:10,2023-09-03 22:21:10,4,1060
3804,Kangra Railway Station - Hajipur Junction Express,121,150,2023-10-19 19:08:32,2023-10-20 05:22:32,9,614
3805,New Bongaigaon Junction - Ajmer Junction Express,281,100,2023-09-21 19:03:34,2023-09-22 09:51:34,9,888
3806,Kozhikode Railway Station - Nagercoil Junction Express,359,327,2023-09-14 05:38:50,2023-09-14 22:51:50,9,1033
3807,Tilak Nagar Railway Station - Jodhpur Junction Express,45,98,2023-09-25 10:33:15,2023-09-25 20:47:15,4,614
3808,Bargarh Road Railway Station - Nagrota Railway Station Express,353,127,2023-09-24 14:14:37,2023-09-25 03:30:37,9,796
3809,Keonjhar Railway Station - Saharsa Junction Express,429,164,2023-09-30 11:24:08,2023-09-30 23:52:08,6,748
3810,Sambalpur Junction - Pendra Road Railway Station Express,420,352,2023-09-05 06:01:06,2023-09-05 21:37:06,4,936
3811,Pattan Railway Station - Narwal Railway Station Express,76,75,2023-09-10 21:06:19,2023-09-11 11:21:19,8,855
3812,Sakti Railway Station - Guwahati Railway Station Express,351,275,2023-10-22 10:19:23,2023-10-23 01:50:23,3,931
3813,Hamirpur Railway Station - Badgam Railway Station Express,122,73,2023-09-01 13:50:18,2023-09-02 04:41:18,5,891
3814,Jamalpur Junction - Howrah Junction Express,172,242,2023-10-12 19:33:49,2023-10-13 11:57:49,5,984
3815,Gurdaspur Railway Station - Pattan Railway Station Express,213,61,2023-10-05 02:38:19,2023-10-05 15:26:19,5,768
3816,Manwal Railway Station - Huzurabad Railway Station Express,57,309,2023-10-16 09:52:49,2023-10-16 22:52:49,7,780
3817,Valsad Railway Station - Pimpri Railway Station Express,389,233,2023-10-27 12:48:21,2023-10-28 04:29:21,3,941
3818,Mumbai Lokmanya Tilak Terminus - Medchal Railway Station Express,217,313,2023-10-05 10:43:33,2023-10-06 02:42:33,9,959
3819,Raigarh Railway Station - Katra Railway Station Express,339,63,2023-09-27 08:07:33,2023-09-28 01:50:33,3,1063
3820,Gulbarga Railway Station - Ajmer Junction Express,261,100,2023-10-04 13:46:43,2023-10-05 07:09:43,1,1043
3821,Siliguri Junction - Patiala Railway Station Express,239,206,2023-09-11 03:13:00,2023-09-11 18:41:00,7,928
3822,Jodhpur Junction - Taradevi Railway Station Express,98,135,2023-09-25 10:52:10,2023-09-26 00:02:10,7,790
3823,Dwarka Railway Station - Belagavi Railway Station Express,393,259,2023-09-13 02:17:39,2023-09-13 14:54:39,8,757
3824,Howrah Junction - Bharatpur Junction Express,251,104,2023-10-25 05:38:44,2023-10-25 23:30:44,8,1072
3825,Bhilwara - Srinagar Railway Station Express,106,55,2023-09-20 12:02:05,2023-09-21 05:01:05,10,1019
3826,Tindivanam Railway Station - Gaya Junction Express,332,138,2023-09-23 00:54:08,2023-09-23 15:22:08,5,868
3827,Sasaram Railway Station - Jalgaon Junction Express,175,230,2023-10-05 06:41:18,2023-10-05 22:57:18,4,976
3828,Jamnagar Railway Station - Jalandhar City Railway Station Express,382,198,2023-10-22 20:48:56,2023-10-23 10:35:56,8,827
3829,Srinagar Railway Station - Bharatpur Junction Express,55,104,2023-10-28 22:10:01,2023-10-29 11:11:01,10,781
3830,Hoshiarpur Railway Station - Vivek Vihar Railway Station Express,214,36,2023-10-29 17:02:06,2023-10-30 08:39:06,1,937
3831,Silchar Railway Station - Kamakhya Junction Express,279,288,2023-10-10 03:50:56,2023-10-10 17:14:56,4,804
3832,Dudhsagar Railway Station - Nandyal Railway Station Express,413,455,2023-09-26 19:22:41,2023-09-27 04:39:41,7,557
3833,Jhansi Junction Railway Station - Madurai Junction Express,85,319,2023-10-05 07:43:41,2023-10-05 23:08:41,2,925
3834,Porbandar Railway Station - Latur Railway Station Express,390,228,2023-09-11 08:47:49,2023-09-11 21:00:49,5,733
3835,Hoshiarpur Railway Station - Jagtial Railway Station Express,214,310,2023-09-17 11:43:31,2023-09-17 23:20:31,7,697
3836,Ara Junction - Vivek Vihar Railway Station Express,167,36,2023-10-12 06:24:25,2023-10-12 17:32:25,2,668
3837,Latur Railway Station - Dhanbad Junction Express,228,177,2023-09-27 19:45:59,2023-09-28 09:24:59,3,819
3838,Ambala Cantt Junction - Jalandhar City Railway Station Express,1,198,2023-10-26 16:17:42,2023-10-27 02:09:42,3,592
3839,Qazigund Railway Station - Barmer Express,56,111,2023-09-02 18:03:56,2023-09-03 10:07:56,10,964
3840,Hamirpur Railway Station - Durg Junction Express,122,338,2023-09-09 20:19:25,2023-09-10 11:06:25,3,887
3841,Bilha Railway Station - Chengannur Railway Station Express,355,369,2023-09-15 06:08:02,2023-09-15 15:58:02,10,590
3842,Bhadrak Railway Station - Pali Express,425,110,2023-10-26 22:11:09,2023-10-27 09:34:09,2,683
3843,Mariani Junction - Vasai Road Railway Station Express,283,234,2023-10-24 21:53:58,2023-10-25 12:30:58,1,877
3844,Vasco da Gama Railway Station - Bargarh Road Railway Station Express,398,353,2023-09-18 19:55:34,2023-09-19 12:23:34,8,988
3845,Deoghar Railway Station - Brahmapur Railway Station Express,184,423,2023-10-03 18:52:31,2023-10-04 06:57:31,6,725
3846,Pattan Railway Station - Bilaspur Junction Express,76,337,2023-10-23 14:13:20,2023-10-24 06:38:20,2,985
3847,Howrah Junction - Dagshai Railway Station Express,242,130,2023-09-20 19:15:29,2023-09-21 13:11:29,10,1076
3848,Hassan Railway Station - Baramulla Railway Station Express,262,51,2023-10-02 18:49:29,2023-10-03 10:45:29,10,956
3849,Colem Railway Station - Latur Railway Station Express,410,228,2023-09-24 00:29:10,2023-09-24 16:12:10,10,943
3850,Baijnath Paprola Railway Station - Yamunanagar Jagadhri Express,123,3,2023-09-28 13:59:53,2023-09-29 04:32:53,10,873
3851,Ramanathapuram Railway Station - Harihar Railway Station Express,329,272,2023-09-10 11:13:26,2023-09-11 03:28:26,8,975
3852,Ramanathapuram Railway Station - Janjgir Naila Railway Station Express,329,347,2023-10-24 11:11:46,2023-10-25 00:50:46,1,819
3853,Ghaziabad Railway Station - Bilha Railway Station Express,82,355,2023-09-30 01:10:04,2023-09-30 17:58:04,3,1008
3854,Mumbai Lokmanya Tilak Terminus - Chikkamagaluru Railway Station Express,217,274,2023-09-11 17:03:26,2023-09-12 09:25:26,6,982
3855,Tiruppur Railway Station - Tezpur Railway Station Express,328,289,2023-09-04 01:14:52,2023-09-04 11:02:52,6,588
3856,New Delhi Railway Station - Jiribam Railway Station Express,26,315,2023-10-15 07:20:54,2023-10-16 00:14:54,7,1014
3857,Bilaspur Junction - Kolkata Howrah Junction Express,345,236,2023-09-26 11:56:45,2023-09-26 21:29:45,10,573
3858,Guntur Junction - Nashik Road Railway Station Express,439,221,2023-09-05 02:27:07,2023-09-05 19:51:07,3,1044
3859,Sasaram Railway Station - Nagrota Railway Station Express,175,127,2023-10-26 23:01:21,2023-10-27 08:05:21,3,544
3860,Kurnool City Railway Station - Sawai Madhopur Railway Station Express,453,112,2023-10-02 13:12:49,2023-10-03 04:31:49,4,919
3861,Bankura Railway Station - Jhunjhunu Express,253,107,2023-09-21 16:07:11,2023-09-22 02:27:11,6,620
3862,Lajpat Nagar Railway Station - Bhiwani Junction Express,44,10,2023-09-20 08:23:19,2023-09-20 17:24:19,7,541
3863,Palakkad Junction - Pampore Railway Station Express,364,52,2023-10-26 23:16:38,2023-10-27 14:02:38,6,886
3864,Shiroda Railway Station - Bathinda Junction Express,416,200,2023-09-16 15:25:08,2023-09-17 02:22:08,4,657
3865,Guwahati Railway Station - Bathinda Junction Express,275,200,2023-09-30 20:55:23,2023-10-01 14:31:23,3,1056
3866,Anand Junction - Navsari Railway Station Express,385,394,2023-10-24 03:45:45,2023-10-24 13:15:45,5,570
3867,Pragati Maidan Railway Station - Una City Railway Station Express,37,128,2023-10-12 08:56:49,2023-10-13 00:00:49,7,904
3868,Kalka Railway Station - Jaunpur Junction Railway Station Express,117,96,2023-10-24 07:52:48,2023-10-24 22:48:48,10,896
3869,Anantnag Railway Station - Amravati Railway Station Express,69,229,2023-09-19 19:48:47,2023-09-20 10:27:47,5,879
3870,Manwal Railway Station - Secunderabad Junction Express,57,295,2023-09-28 00:31:15,2023-09-28 13:53:15,3,802
3871,Lethpora Railway Station - Vapi Railway Station Express,74,388,2023-09-04 17:03:08,2023-09-05 02:54:08,7,591
3872,Delhi Cantt Railway Station - Delhi Sarai Rohilla Railway Station Express,32,30,2023-10-08 14:52:02,2023-10-08 23:57:02,6,545
3873,Ballari Junction - Khammam Railway Station Express,260,301,2023-10-18 02:42:13,2023-10-18 13:28:13,9,646
3874,Mumbai Lokmanya Tilak Terminus - Bhiwani Junction Express,217,10,2023-09-10 18:35:12,2023-09-11 06:05:12,1,690
3875,Begusarai Railway Station - Silchar Railway Station Express,169,279,2023-10-27 12:29:43,2023-10-28 06:22:43,3,1073
3876,Hyderabad Deccan Nampally - Bhadrak Railway Station Express,296,425,2023-09-17 12:04:53,2023-09-18 03:14:53,10,910
3877,Dudhsagar Railway Station - Raipur Junction Express,413,336,2023-10-11 00:09:15,2023-10-11 10:33:15,4,624
3878,Dhenkanal Railway Station - Darbhanga Junction Express,433,161,2023-09-28 22:10:20,2023-09-29 09:44:20,4,694
3879,Panipat Junction - Ranchi Railway Station Express,5,176,2023-10-17 22:45:55,2023-10-18 12:02:55,8,797
3880,Tinsukia Railway Station - Kannur Railway Station Express,278,365,2023-09-29 21:09:58,2023-09-30 14:53:58,9,1064
3881,Nashik Road Railway Station - Patiala Railway Station Express,221,206,2023-09-12 07:55:43,2023-09-12 18:15:43,4,620
3882,Jharsuguda Junction - Darbhanga Junction Express,424,141,2023-09-10 08:13:39,2023-09-11 01:37:39,6,1044
3883,Batala Junction Railway Station - Agartala Railway Station Express,210,436,2023-09-05 07:36:44,2023-09-06 00:42:44,4,1026
3884,Mansa Railway Station - Dhule Railway Station Express,215,231,2023-10-09 12:25:58,2023-10-09 23:19:58,1,654
3885,Old Delhi Railway Station - Valsad Railway Station Express,27,389,2023-09-18 09:50:15,2023-09-19 01:04:15,10,914
3886,Deoghar Railway Station - Ajmer Junction Express,191,100,2023-09-15 16:52:15,2023-09-16 02:08:15,1,556
3887,Nellore Railway Station - Bhiwani Junction Express,444,21,2023-10-15 00:03:18,2023-10-15 12:25:18,9,742
3888,Hamirpur Railway Station - Khammam Railway Station Express,122,301,2023-10-06 06:14:15,2023-10-06 17:05:15,1,651
3889,Dhanbad Junction - Kazipet Junction Express,177,311,2023-10-23 15:44:52,2023-10-24 01:56:52,9,612
3890,Murarai Railway Station - Manwal Railway Station Express,254,72,2023-10-16 03:24:16,2023-10-16 20:00:16,8,996
3891,Thane Railway Station - Bikaner Junction Express,220,102,2023-10-20 16:04:50,2023-10-21 05:40:50,5,816
3892,Howrah Junction - Kapurthala Railway Station Express,251,211,2023-10-02 05:53:11,2023-10-02 18:46:11,3,773
3893,Kendujhargarh Railway Station - Salem Junction Express,427,321,2023-09-23 05:07:36,2023-09-23 17:01:36,10,714
3894,Bhagalpur Junction - Dhanbad Junction Express,140,177,2023-09-15 05:52:55,2023-09-15 17:01:55,1,669
3895,Daltonganj Railway Station - Nalgonda Railway Station Express,186,306,2023-10-18 17:21:27,2023-10-19 03:39:27,1,618
3896,Chennai Central Railway Station - Janjgir Naila Railway Station Express,316,347,2023-10-08 01:21:46,2023-10-08 14:43:46,10,802
3897,Amravati Railway Station - Hospet Junction Express,229,273,2023-09-23 06:33:08,2023-09-23 18:04:08,3,691
3898,Thane Railway Station - Anantnag Railway Station Express,220,69,2023-09-01 19:48:31,2023-09-02 11:19:31,6,931
3899,Dhenkanal Railway Station - Rajnandgaon Railway Station Express,433,342,2023-09-21 11:48:07,2023-09-22 04:31:07,1,1003
3900,Ara Junction - Sultanpur Junction Railway Station Express,167,95,2023-09-03 18:58:07,2023-09-04 12:06:07,6,1028
3901,Navsari Railway Station - Nagargao Railway Station Express,394,415,2023-09-24 05:54:26,2023-09-24 22:25:26,10,991
3902,New Bongaigaon Junction - Malda Town Railway Station Express,281,248,2023-09-06 14:19:46,2023-09-07 04:50:46,8,871
3903,Dabolim Railway Station - Murarai Railway Station Express,406,254,2023-09-13 11:59:51,2023-09-14 02:47:51,7,888
3904,Jodhpur Junction - Moradabad Junction Railway Station Express,98,87,2023-09-12 09:13:10,2023-09-12 20:32:10,1,679
3905,Dhenkanal Railway Station - Janjgir Naila Railway Station Express,433,347,2023-09-24 23:52:00,2023-09-25 09:02:00,3,550
3906,Peddapalli Railway Station - Jaunpur Junction Railway Station Express,304,96,2023-09-10 06:51:38,2023-09-10 19:47:38,4,776
3907,Begusarai Railway Station - Bokaro Steel City Railway Station Express,169,179,2023-10-05 09:26:30,2023-10-06 01:48:30,2,982
3908,Korba Railway Station - Bathinda Junction Express,340,200,2023-10-27 10:26:06,2023-10-27 23:47:06,8,801
3909,Udhampur Railway Station - Dimapur Railway Station Express,47,356,2023-09-07 04:46:37,2023-09-07 15:57:37,7,671
3910,Siliguri Junction - Tindivanam Railway Station Express,246,332,2023-09-10 00:14:50,2023-09-10 13:20:50,1,786
3911,Nagrota Railway Station - Patna Junction Express,127,157,2023-09-17 09:44:26,2023-09-17 21:40:26,6,716
3912,Rohtak Junction - Salem Junction Express,8,321,2023-09-05 14:11:46,2023-09-06 03:47:46,8,816
3913,Rewari Junction - Giridih Railway Station Express,12,181,2023-09-07 07:56:27,2023-09-07 17:55:27,9,599
3914,Patiala Railway Station - Colem Railway Station Express,199,410,2023-10-08 22:28:28,2023-10-09 09:55:28,2,687
3915,New Bongaigaon Junction - Faridabad Express,281,25,2023-10-16 15:45:33,2023-10-17 06:40:33,3,895
3916,Anuppur Junction - Champa Junction Express,354,344,2023-10-18 10:42:06,2023-10-18 23:11:06,10,749
3917,Kurukshetra Junction - Medchal Railway Station Express,17,313,2023-10-26 10:46:43,2023-10-27 03:57:43,3,1031
3918,Thiruvalla Railway Station - Varanasi Junction Railway Station Express,367,79,2023-09-25 07:41:13,2023-09-25 20:38:13,8,777
3919,Balasore Railway Station - Dindigul Junction Express,422,335,2023-10-11 06:04:01,2023-10-11 20:31:01,10,867
3920,Dindigul Junction - Mariani Junction Express,335,293,2023-09-02 01:49:53,2023-09-02 12:41:53,6,652
3921,Bhubaneswar Railway Station - Ajmer Junction Express,417,100,2023-09-04 07:23:53,2023-09-05 00:19:53,9,1016
3922,Guwahati Railway Station - Malda Town Railway Station Express,275,241,2023-10-02 07:56:01,2023-10-02 22:30:01,8,874
3923,Nurpur Road Railway Station - Ajmer Junction Express,125,100,2023-10-11 19:01:19,2023-10-12 11:03:19,8,962
3924,Jalna Railway Station - Vadodara Junction Express,235,378,2023-10-24 02:45:21,2023-10-24 19:13:21,7,988
3925,Guntur Junction - Tilak Bridge Railway Station Express,439,33,2023-09-23 05:34:17,2023-09-23 22:12:17,10,998
3926,Delhi Shahdara Railway Station - Latur Railway Station Express,35,228,2023-10-14 11:18:27,2023-10-14 23:17:27,4,719
3927,Patna Junction - Taradevi Railway Station Express,137,135,2023-09-14 18:20:47,2023-09-15 05:30:47,3,670
3928,Chennai Central Railway Station - Tirupati Main Railway Station Express,316,441,2023-10-03 06:15:48,2023-10-03 19:30:48,7,795
3929,Dhule Railway Station - Chittorgarh Junction Express,231,108,2023-10-03 08:18:26,2023-10-03 22:26:26,3,848
3930,Shahdara Junction Railway Station - Goraul Railway Station Express,31,171,2023-09-18 00:19:45,2023-09-18 13:23:45,2,784
3931,Amritsar Junction - Ludhiana Junction Express,203,204,2023-09-20 02:58:40,2023-09-20 14:44:40,4,706
3932,Tirupati Main Railway Station - Rajahmundry Railway Station Express,441,442,2023-10-19 12:18:30,2023-10-19 22:36:30,7,618
3933,Ara Junction - Hisar Junction Express,167,18,2023-10-26 15:36:01,2023-10-27 02:59:01,4,683
3934,Belagavi Railway Station - Korba Railway Station Express,259,340,2023-09-18 21:35:38,2023-09-19 14:20:38,1,1005
3935,Old Delhi Railway Station - Saharsa Junction Express,27,164,2023-10-27 07:30:14,2023-10-27 23:07:14,6,937
3936,Muzaffarpur Junction - Siliguri Junction Express,159,246,2023-10-23 19:32:03,2023-10-24 11:58:03,2,986
3937,Bhongir Railway Station - Karnal Express,308,4,2023-10-13 22:48:00,2023-10-14 10:16:00,5,688
3938,Sawai Madhopur Railway Station - Narela Railway Station Express,112,39,2023-10-10 07:54:07,2023-10-10 22:07:07,2,853
3939,Nashik Road Railway Station - Sultanpur Junction Railway Station Express,221,95,2023-10-07 16:52:28,2023-10-08 09:19:28,3,987
3940,Hazaribagh Road Railway Station - Kanchipuram Railway Station Express,187,326,2023-09-30 17:27:42,2023-10-01 10:37:42,6,1030
3941,Giridih Railway Station - Malda Town Railway Station Express,188,241,2023-10-17 10:32:42,2023-10-17 19:34:42,8,542
3942,Nellore Railway Station - Kozhikode Railway Station Express,444,359,2023-09-27 08:52:22,2023-09-28 02:01:22,3,1029
3943,Summer Hill Railway Station - Kharsia Railway Station Express,134,350,2023-09-20 03:37:40,2023-09-20 14:36:40,3,659
3944,Nalanda Junction - Kushinagar Railway Station Express,162,94,2023-09-12 10:23:05,2023-09-13 00:10:05,10,827
3945,Jalna Railway Station - Saharanpur Junction Railway Station Express,235,88,2023-09-22 05:29:34,2023-09-22 22:45:34,10,1036
3946,Lethpora Railway Station - Hosur Railway Station Express,59,331,2023-10-06 17:11:21,2023-10-07 09:21:21,9,970
3947,Sawai Madhopur Railway Station - Pattan Railway Station Express,112,61,2023-09-27 09:37:17,2023-09-28 02:36:17,10,1019
3948,Kurukshetra Junction - Thane Railway Station Express,17,220,2023-09-20 13:31:00,2023-09-21 00:12:00,10,641
3949,Thiruvananthapuram Central Railway Station - Gaya Junction Express,357,138,2023-10-19 06:32:51,2023-10-20 00:32:51,8,1080
3950,Barsi Takht Railway Station - Patiala Railway Station Express,129,206,2023-10-08 19:08:56,2023-10-09 04:58:56,2,590
3951,Ongole Railway Station - Kharsia Railway Station Express,445,350,2023-10-01 05:51:12,2023-10-01 18:28:12,7,757
3952,Shimla Railway Station - Nalanda Junction Express,118,142,2023-10-02 02:37:57,2023-10-02 14:31:57,8,714
3953,Shakurbasti Railway Station - Jodhpur Junction Express,38,98,2023-09-03 20:57:36,2023-09-04 07:27:36,1,630
3954,Mandawali-Chander Vihar Railway Station - Anakapalle Railway Station Express,43,449,2023-09-22 02:21:51,2023-09-22 12:06:51,3,585
3955,Keonjhar Railway Station - Dalli Rajhara Railway Station Express,429,348,2023-10-01 18:08:39,2023-10-02 05:57:39,7,709
3956,Khammam Railway Station - Kangra Railway Station Express,301,121,2023-09-26 12:42:50,2023-09-26 22:30:50,8,588
3957,Jamalpur Junction - Kaithlighat Railway Station Express,172,131,2023-09-10 21:45:23,2023-09-11 09:14:23,9,689
3958,Ankleshwar Junction - Anand Vihar Terminal Express,396,29,2023-09-11 04:20:11,2023-09-11 13:34:11,10,554
3959,Barddhaman Junction - Bilaspur Junction Express,250,337,2023-10-15 07:54:25,2023-10-15 21:06:25,4,792
3960,Bareilly Junction Railway Station - Prayagraj Junction Railway Station Express,86,81,2023-10-19 15:08:50,2023-10-20 05:55:50,1,887
3961,Bankura Railway Station - Secunderabad Junction Express,253,440,2023-09-14 19:05:06,2023-09-15 12:54:06,10,1069
3962,Raichur Railway Station - Kharsia Railway Station Express,264,350,2023-09-29 21:22:49,2023-09-30 13:04:49,2,942
3963,Dindigul Junction - Darbhanga Junction Express,335,141,2023-10-10 07:41:05,2023-10-10 23:08:05,4,927
3964,Shiroda Railway Station - Bargarh Road Railway Station Express,416,431,2023-09-07 03:53:12,2023-09-07 20:23:12,2,990
3965,Karnal - Ongole Railway Station Express,15,445,2023-09-20 16:10:46,2023-09-21 01:33:46,3,563
3966,Madurai Junction - Chirala Railway Station Express,319,451,2023-10-27 22:09:41,2023-10-28 12:29:41,10,860
3967,Cuttack Railway Station - Nadiad Junction Express,418,387,2023-09-12 19:03:21,2023-09-13 08:56:21,4,833
3968,Saharanpur Junction Railway Station - Amravati Railway Station Express,88,229,2023-10-03 09:30:49,2023-10-04 03:00:49,9,1050
3969,Joginder Nagar Railway Station - Dudhsagar Railway Station Express,124,413,2023-10-19 10:58:06,2023-10-20 01:23:06,4,865
3970,Banihal Railway Station - Raigarh Railway Station Express,64,339,2023-09-30 22:00:00,2023-10-01 10:38:00,8,758
3971,Madurai Junction - Bhubaneswar Railway Station Express,319,417,2023-09-11 15:17:15,2023-09-12 08:10:15,1,1013
3972,Shimla Railway Station - Deoghar Railway Station Express,118,184,2023-10-02 03:32:13,2023-10-02 21:02:13,10,1050
3973,Bhatapara Railway Station - Malda Town Railway Station Express,341,248,2023-10-16 07:43:48,2023-10-17 00:47:48,10,1024
3974,Bilha Railway Station - Pattan Railway Station Express,355,76,2023-10-02 04:14:04,2023-10-02 16:55:04,6,761
3975,Mathura Junction Railway Station - Coimbatore Junction Express,91,318,2023-09-08 05:18:20,2023-09-08 15:43:20,5,625
3976,Jammu Tawi Railway Station - Dharwad Railway Station Express,46,269,2023-10-23 00:26:58,2023-10-23 10:28:58,4,602
3977,Hisar Junction - Navsari Railway Station Express,7,394,2023-10-22 16:50:21,2023-10-23 08:44:21,7,954
3978,Buxar Railway Station - Bilimora Junction Express,166,395,2023-09-30 13:35:22,2023-10-01 02:30:22,5,775
3979,Karnal - Tezpur Railway Station Express,4,289,2023-10-01 16:31:14,2023-10-02 08:59:14,4,988
3980,Dhule Railway Station - Bhagalpur Junction Express,231,140,2023-09-27 23:13:10,2023-09-28 17:00:10,9,1067
3981,Champa Junction - Kannur Railway Station Express,344,365,2023-10-07 23:18:29,2023-10-08 16:15:29,3,1017
3982,Tonk - Sambalpur Junction Express,116,420,2023-10-13 06:53:17,2023-10-13 18:15:17,1,682
3983,Sikar Junction - Yamunanagar Jagadhri Express,105,14,2023-10-26 16:04:58,2023-10-27 09:29:58,7,1045
3984,Ongole Railway Station - Koderma Railway Station Express,445,189,2023-10-15 18:05:19,2023-10-16 05:14:19,10,669
3985,Bilaspur Junction - Bharuch Junction Express,337,384,2023-10-10 11:21:52,2023-10-10 21:19:52,7,598
3986,Amritsar Junction - Sealdah Railway Station Express,203,243,2023-10-08 07:23:14,2023-10-08 17:30:14,1,607
3987,Cansarvornem Railway Station - Janjgir Naila Railway Station Express,412,347,2023-10-19 12:50:41,2023-10-20 04:52:41,10,962
3988,Belagavi Railway Station - Shakurbasti Railway Station Express,259,38,2023-09-24 03:34:06,2023-09-24 17:43:06,4,849
3989,Haripad Railway Station - Jamalpur Junction Express,370,152,2023-10-28 02:34:24,2023-10-28 19:16:24,1,1002
3990,Hisar Junction - Narwal Railway Station Express,7,75,2023-10-17 19:37:40,2023-10-18 12:50:40,3,1033
3991,Kollam Junction - Nalgonda Railway Station Express,362,306,2023-10-23 19:00:16,2023-10-24 07:51:16,7,771
3992,Patiala Railway Station - Manchiryal Railway Station Express,199,303,2023-10-10 14:04:10,2023-10-11 08:03:10,2,1079
3993,Malda Town Railway Station - Chikkamagaluru Railway Station Express,248,274,2023-10-15 07:31:43,2023-10-15 18:37:43,5,666
3994,Samastipur Junction - Purnia Junction Express,153,143,2023-09-01 06:25:47,2023-09-01 16:41:47,8,616
3995,Hospet Junction - Vivek Vihar Railway Station Express,273,36,2023-09-14 15:56:29,2023-09-15 05:54:29,3,838
3996,Tiruchirappalli Junction - Kolhapur Railway Station Express,320,227,2023-10-25 04:08:24,2023-10-25 18:03:24,8,835
3997,Kamakhya Junction - Purnia Junction Express,288,143,2023-09-22 11:16:36,2023-09-23 02:04:36,8,888
3998,Rohtak Junction - Jharsuguda Junction Express,19,424,2023-09-28 23:32:57,2023-09-29 15:38:57,4,966
3999,Rangiya Junction - Jagtial Railway Station Express,294,310,2023-09-14 10:00:23,2023-09-14 23:47:23,4,827
4000,Bapudham Motihari - Ara Junction Express,174,167,2023-09-01 13:49:00,2023-09-02 04:42:00,10,893
