Room_Num,Hotel_ID,Room_type,Cost,Room_Capacity
12,368,Standard Room,1100,2
13,368,Adjoining Rooms,5900,5
14,368,Deluxe Room,3400,5
15,368,Suite,18000,4
16,368,Family Room,3700,2
17,368,Standard Room,1100,5
18,368,Family Room,3700,5
19,368,Adjoining Rooms,5900,2
20,368,Superior room,3500,5
21,368,Deluxe Room,3400,2
22,368,Presidential Suite,87000,5
23,368,Exceutive Room,4900,2
24,368,Exceutive Room,4900,4
25,368,Adjoining Rooms,5900,2
26,368,Suite,18000,3
27,368,Deluxe Room,3400,4
28,368,Family Room,3700,5
29,368,Adjoining Rooms,5900,2
30,368,Deluxe Room,3400,4
31,368,Standard Room,1100,4
32,368,Family Room,3700,3
33,368,Standard Room,1100,3
34,368,Standard Room,1100,2
35,368,Deluxe Room,3400,2
36,368,Exceutive Room,4900,5
37,368,Deluxe Room,3400,4
38,368,Deluxe Room,3400,2
39,368,Accessible Room,1900,3
40,368,Family Room,3700,5
41,368,Family Room,3700,4
42,368,Standard Room,1100,3
43,368,Standard Room,1100,5
44,368,Accessible Room,1900,3
45,368,Deluxe Room,3400,2
46,368,Standard Room,1100,4
47,368,Superior room,3500,3
48,368,Standard Room,1100,2
49,368,Accessible Room,1900,5
50,368,Exceutive Room,4900,3
51,368,Superior room,3500,3
52,368,Presidential Suite,87000,5
53,368,Deluxe Room,3400,5
54,368,Family Room,3700,3
55,368,Family Room,3700,3
56,368,Adjoining Rooms,5900,5
57,368,Family Room,3700,3
58,368,Standard Room,1100,3
59,368,Deluxe Room,3400,5
60,368,Standard Room,1100,5
61,368,Family Room,3700,2
62,368,Suite,18000,4
63,368,Presidential Suite,87000,5
64,368,Family Room,3700,3
65,368,Superior room,3500,2
66,368,Deluxe Room,3400,5
67,368,Accessible Room,1900,4
68,368,Standard Room,1100,4
69,368,Deluxe Room,3400,4
70,368,Presidential Suite,87000,2
71,368,Family Room,3700,2
72,368,Exceutive Room,4900,4
73,368,Presidential Suite,87000,5
74,368,Family Room,3700,5
75,368,Family Room,3700,3
76,368,Family Room,3700,4
77,368,Suite,18000,2
78,368,Deluxe Room,3400,3
79,368,Superior room,3500,4
80,368,Family Room,3700,5
81,368,Accessible Room,1900,2
82,368,Exceutive Room,4900,4
83,368,Exceutive Room,4900,4
84,368,Family Room,3700,2
85,368,Exceutive Room,4900,5
86,368,Exceutive Room,4900,2
87,368,Superior room,3500,5
88,368,Family Room,3700,2
89,368,Exceutive Room,4900,5
90,368,Presidential Suite,87000,3
91,368,Deluxe Room,3400,5
92,368,Standard Room,1100,4
93,368,Family Room,3700,4
94,368,Superior room,3500,3
95,368,Superior room,3500,5
96,368,Accessible Room,1900,3
97,368,Superior room,3500,5
98,368,Exceutive Room,4900,3
99,368,Family Room,3700,5
100,368,Exceutive Room,4900,5
101,368,Accessible Room,1900,3
102,368,Family Room,3700,3
103,368,Deluxe Room,3400,2
104,368,Family Room,3700,2
105,368,Superior room,3500,3
106,368,Standard Room,1100,2
107,368,Deluxe Room,3400,3
108,368,Presidential Suite,87000,2
109,368,Exceutive Room,4900,2
110,368,Exceutive Room,4900,4
111,368,Deluxe Room,3400,5
112,368,Superior room,3500,4
113,368,Standard Room,1100,5
114,368,Family Room,3700,4
115,368,Adjoining Rooms,5900,2
116,368,Family Room,3700,5
117,368,Family Room,3700,3
118,368,Family Room,3700,3
119,368,Standard Room,1100,2
120,368,Family Room,3700,5
121,368,Deluxe Room,3400,5
122,368,Accessible Room,1900,4
123,368,Superior room,3500,5
124,368,Superior room,3500,2
125,368,Deluxe Room,3400,3
126,368,Suite,18000,2
127,368,Deluxe Room,3400,3
128,368,Deluxe Room,3400,2
129,368,Standard Room,1100,4
1,369,Standard Room,2400,2
2,369,Accessible Room,3000,3
3,369,Presidential Suite,76000,2
4,369,Presidential Suite,76000,2
5,369,Superior room,4000,5
6,369,Deluxe Room,3200,5
7,369,Adjoining Rooms,5000,2
8,369,Standard Room,2400,3
9,369,Standard Room,2400,3
10,369,Exceutive Room,4700,2
11,369,Accessible Room,3000,4
12,369,Presidential Suite,76000,3
13,369,Exceutive Room,4700,3
14,369,Family Room,3500,3
15,369,Adjoining Rooms,5000,5
16,369,Deluxe Room,3200,5
17,369,Family Room,3500,5
18,369,Exceutive Room,4700,2
19,369,Deluxe Room,3200,2
20,369,Family Room,3500,4
21,369,Standard Room,2400,4
22,369,Superior room,4000,4
23,369,Superior room,4000,3
24,369,Standard Room,2400,3
25,369,Presidential Suite,76000,2
26,369,Superior room,4000,5
27,369,Adjoining Rooms,5000,5
28,369,Superior room,4000,2
29,369,Exceutive Room,4700,3
30,369,Family Room,3500,4
31,369,Deluxe Room,3200,2
32,369,Exceutive Room,4700,2
33,369,Accessible Room,3000,2
34,369,Superior room,4000,4
35,369,Family Room,3500,4
36,369,Deluxe Room,3200,2
37,369,Superior room,4000,3
38,369,Standard Room,2400,3
39,369,Family Room,3500,3
40,369,Exceutive Room,4700,5
41,369,Standard Room,2400,5
42,369,Standard Room,2400,4
43,369,Exceutive Room,4700,2
44,369,Adjoining Rooms,5000,4
45,369,Family Room,3500,3
46,369,Exceutive Room,4700,4
47,369,Standard Room,2400,2
48,369,Superior room,4000,5
49,369,Standard Room,2400,4
50,369,Adjoining Rooms,5000,3
51,369,Suite,20000,5
52,369,Family Room,3500,2
53,369,Family Room,3500,5
54,369,Exceutive Room,4700,3
55,369,Family Room,3500,2
56,369,Exceutive Room,4700,4
57,369,Superior room,4000,2
58,369,Superior room,4000,2
59,369,Exceutive Room,4700,4
60,369,Superior room,4000,3
61,369,Presidential Suite,76000,5
62,369,Standard Room,2400,4
63,369,Standard Room,2400,2
64,369,Standard Room,2400,3
65,369,Deluxe Room,3200,3
66,369,Exceutive Room,4700,2
67,369,Family Room,3500,2
68,369,Exceutive Room,4700,2
69,369,Deluxe Room,3200,4
70,369,Standard Room,2400,5
71,369,Standard Room,2400,4
72,369,Standard Room,2400,3
73,369,Deluxe Room,3200,4
74,369,Exceutive Room,4700,4
75,369,Suite,20000,4
76,369,Exceutive Room,4700,2
77,369,Presidential Suite,76000,4
78,369,Deluxe Room,3200,4
79,369,Standard Room,2400,2
80,369,Superior room,4000,4
81,369,Deluxe Room,3200,2
82,369,Superior room,4000,5
83,369,Exceutive Room,4700,3
84,369,Superior room,4000,4
85,369,Exceutive Room,4700,4
86,369,Deluxe Room,3200,4
87,369,Standard Room,2400,2
88,369,Deluxe Room,3200,4
89,369,Standard Room,2400,2
90,369,Standard Room,2400,2
91,369,Accessible Room,3000,5
92,369,Standard Room,2400,3
93,369,Exceutive Room,4700,5
94,369,Standard Room,2400,2
95,369,Standard Room,2400,5
96,369,Deluxe Room,3200,5
97,369,Deluxe Room,3200,5
98,369,Accessible Room,3000,4
99,369,Standard Room,2400,4
100,369,Deluxe Room,3200,2
101,369,Superior room,4000,4
102,369,Exceutive Room,4700,4
103,369,Suite,20000,5
104,369,Deluxe Room,3200,2
105,369,Family Room,3500,2
106,369,Superior room,4000,4
107,369,Family Room,3500,4
108,369,Family Room,3500,4
109,369,Suite,20000,3
110,369,Accessible Room,3000,3
111,369,Family Room,3500,4
112,369,Superior room,4000,4
113,369,Superior room,4000,4
114,369,Suite,20000,4
115,369,Exceutive Room,4700,5
116,369,Accessible Room,3000,2
117,369,Exceutive Room,4700,5
118,369,Family Room,3500,4
119,369,Superior room,4000,3
120,369,Standard Room,2400,2
121,369,Standard Room,2400,4
122,369,Exceutive Room,4700,5
123,369,Family Room,3500,5
124,369,Deluxe Room,3200,4
125,369,Standard Room,2400,5
126,369,Deluxe Room,3200,4
127,369,Presidential Suite,76000,4
128,369,Standard Room,2400,4
129,369,Deluxe Room,3200,3
130,369,Exceutive Room,4700,2
131,369,Family Room,3500,2
132,369,Exceutive Room,4700,3
133,369,Deluxe Room,3200,4
134,369,Exceutive Room,4700,2
135,369,Deluxe Room,3200,2
136,369,Exceutive Room,4700,4
137,369,Family Room,3500,5
138,369,Standard Room,2400,5
139,369,Accessible Room,3000,2
1,370,Superior room,3800,5
2,370,Deluxe Room,2800,4
3,370,Family Room,3000,2
4,370,Standard Room,2400,3
5,370,Deluxe Room,2800,2
6,370,Adjoining Rooms,5900,3
7,370,Exceutive Room,4800,4
8,370,Exceutive Room,4800,3
9,370,Superior room,3800,3
10,370,Exceutive Room,4800,4
11,370,Family Room,3000,4
12,370,Standard Room,2400,2
13,370,Deluxe Room,2800,4
14,370,Family Room,3000,2
15,370,Presidential Suite,73000,2
16,370,Exceutive Room,4800,4
17,370,Deluxe Room,2800,5
18,370,Adjoining Rooms,5900,2
19,370,Suite,21000,3
20,370,Superior room,3800,4
21,370,Exceutive Room,4800,2
22,370,Presidential Suite,73000,2
23,370,Deluxe Room,2800,2
24,370,Family Room,3000,2
25,370,Exceutive Room,4800,3
26,370,Standard Room,2400,5
27,370,Standard Room,2400,3
28,370,Standard Room,2400,2
29,370,Exceutive Room,4800,2
30,370,Deluxe Room,2800,5
31,370,Adjoining Rooms,5900,4
32,370,Superior room,3800,5
33,370,Family Room,3000,2
34,370,Deluxe Room,2800,2
35,370,Deluxe Room,2800,4
36,370,Exceutive Room,4800,4
37,370,Standard Room,2400,2
38,370,Family Room,3000,4
39,370,Standard Room,2400,2
40,370,Family Room,3000,2
41,370,Superior room,3800,2
42,370,Adjoining Rooms,5900,3
43,370,Presidential Suite,73000,3
44,370,Standard Room,2400,2
45,370,Accessible Room,2500,4
46,370,Exceutive Room,4800,4
47,370,Suite,21000,3
48,370,Family Room,3000,5
49,370,Deluxe Room,2800,5
50,370,Exceutive Room,4800,3
51,370,Standard Room,2400,5
52,370,Superior room,3800,5
53,370,Standard Room,2400,3
54,370,Deluxe Room,2800,5
55,370,Family Room,3000,3
56,370,Superior room,3800,5
57,370,Superior room,3800,5
58,370,Deluxe Room,2800,2
59,370,Accessible Room,2500,4
60,370,Accessible Room,2500,2
61,370,Exceutive Room,4800,2
62,370,Presidential Suite,73000,2
63,370,Standard Room,2400,3
64,370,Standard Room,2400,5
65,370,Superior room,3800,4
66,370,Superior room,3800,4
67,370,Family Room,3000,3
68,370,Family Room,3000,3
69,370,Superior room,3800,2
70,370,Suite,21000,4
71,370,Standard Room,2400,4
72,370,Superior room,3800,2
73,370,Standard Room,2400,4
74,370,Presidential Suite,73000,4
75,370,Accessible Room,2500,4
76,370,Superior room,3800,3
77,370,Exceutive Room,4800,5
78,370,Presidential Suite,73000,3
79,370,Standard Room,2400,4
80,370,Exceutive Room,4800,2
81,370,Standard Room,2400,3
82,370,Superior room,3800,3
83,370,Deluxe Room,2800,3
84,370,Accessible Room,2500,2
85,370,Deluxe Room,2800,4
86,370,Exceutive Room,4800,2
87,370,Suite,21000,3
88,370,Standard Room,2400,5
89,370,Standard Room,2400,4
90,370,Superior room,3800,2
91,370,Family Room,3000,5
92,370,Superior room,3800,3
93,370,Deluxe Room,2800,4
94,370,Exceutive Room,4800,4
95,370,Family Room,3000,2
96,370,Family Room,3000,3
97,370,Standard Room,2400,3
98,370,Standard Room,2400,5
99,370,Superior room,3800,5
100,370,Deluxe Room,2800,2
101,370,Superior room,3800,5
102,370,Adjoining Rooms,5900,3
103,370,Deluxe Room,2800,2
104,370,Superior room,3800,4
105,370,Superior room,3800,5
106,370,Deluxe Room,2800,2
107,370,Superior room,3800,4
108,370,Exceutive Room,4800,2
109,370,Superior room,3800,2
110,370,Exceutive Room,4800,2
111,370,Presidential Suite,73000,3
112,370,Presidential Suite,73000,3
113,370,Standard Room,2400,2
114,370,Deluxe Room,2800,5
115,370,Presidential Suite,73000,5
116,370,Exceutive Room,4800,3
117,370,Deluxe Room,2800,3
118,370,Superior room,3800,5
119,370,Superior room,3800,4
120,370,Deluxe Room,2800,2
121,370,Superior room,3800,2
122,370,Standard Room,2400,4
123,370,Standard Room,2400,4
124,370,Accessible Room,2500,5
125,370,Family Room,3000,3
126,370,Standard Room,2400,3
127,370,Family Room,3000,2
128,370,Exceutive Room,4800,3
129,370,Suite,21000,2
1,371,Standard Room,1200,2
2,371,Exceutive Room,5000,5
3,371,Superior room,3700,4
4,371,Presidential Suite,61000,4
5,371,Deluxe Room,3500,4
6,371,Suite,23000,3
7,371,Standard Room,1200,2
8,371,Superior room,3700,2
9,371,Deluxe Room,3500,2
10,371,Family Room,3700,2
11,371,Family Room,3700,3
12,371,Deluxe Room,3500,4
13,371,Standard Room,1200,3
14,371,Family Room,3700,5
15,371,Family Room,3700,5
16,371,Standard Room,1200,4
17,371,Superior room,3700,2
18,371,Standard Room,1200,5
19,371,Family Room,3700,3
20,371,Presidential Suite,61000,4
21,371,Presidential Suite,61000,5
22,371,Exceutive Room,5000,4
23,371,Standard Room,1200,2
24,371,Deluxe Room,3500,3
25,371,Family Room,3700,5
26,371,Deluxe Room,3500,2
27,371,Family Room,3700,3
28,371,Deluxe Room,3500,4
29,371,Accessible Room,1700,4
30,371,Superior room,3700,3
31,371,Superior room,3700,2
32,371,Exceutive Room,5000,2
33,371,Family Room,3700,5
34,371,Exceutive Room,5000,3
35,371,Deluxe Room,3500,2
36,371,Standard Room,1200,2
37,371,Exceutive Room,5000,2
38,371,Family Room,3700,5
39,371,Deluxe Room,3500,4
40,371,Family Room,3700,5
41,371,Standard Room,1200,3
42,371,Accessible Room,1700,2
43,371,Adjoining Rooms,4800,2
44,371,Standard Room,1200,4
45,371,Exceutive Room,5000,2
46,371,Superior room,3700,3
47,371,Standard Room,1200,4
48,371,Exceutive Room,5000,5
49,371,Standard Room,1200,3
1,372,Presidential Suite,55000,5
2,372,Exceutive Room,5000,4
3,372,Superior room,3500,5
4,372,Family Room,2600,2
5,372,Superior room,3500,4
6,372,Presidential Suite,55000,5
7,372,Suite,20000,5
8,372,Exceutive Room,5000,2
9,372,Exceutive Room,5000,5
10,372,Family Room,2600,4
11,372,Superior room,3500,4
12,372,Presidential Suite,55000,2
13,372,Adjoining Rooms,5300,4
14,372,Superior room,3500,5
15,372,Exceutive Room,5000,2
16,372,Family Room,2600,2
17,372,Deluxe Room,3000,4
18,372,Exceutive Room,5000,4
19,372,Suite,20000,4
20,372,Family Room,2600,4
21,372,Exceutive Room,5000,3
22,372,Standard Room,1500,2
23,372,Deluxe Room,3000,3
24,372,Superior room,3500,5
25,372,Standard Room,1500,4
26,372,Suite,20000,3
27,372,Presidential Suite,55000,2
28,372,Exceutive Room,5000,2
29,372,Family Room,2600,5
30,372,Accessible Room,2300,5
31,372,Family Room,2600,2
32,372,Presidential Suite,55000,4
33,372,Standard Room,1500,4
34,372,Exceutive Room,5000,3
35,372,Superior room,3500,4
36,372,Accessible Room,2300,4
37,372,Deluxe Room,3000,2
38,372,Superior room,3500,4
39,372,Accessible Room,2300,2
40,372,Standard Room,1500,3
41,372,Standard Room,1500,5
42,372,Standard Room,1500,3
43,372,Standard Room,1500,3
44,372,Standard Room,1500,3
45,372,Family Room,2600,4
46,372,Suite,20000,3
47,372,Accessible Room,2300,2
48,372,Suite,20000,5
49,372,Superior room,3500,3
50,372,Deluxe Room,3000,5
51,372,Standard Room,1500,4
52,372,Family Room,2600,4
53,372,Exceutive Room,5000,5
54,372,Superior room,3500,5
55,372,Exceutive Room,5000,2
56,372,Standard Room,1500,2
57,372,Accessible Room,2300,2
58,372,Deluxe Room,3000,2
59,372,Family Room,2600,3
60,372,Accessible Room,2300,2
61,372,Exceutive Room,5000,5
62,372,Exceutive Room,5000,3
63,372,Deluxe Room,3000,2
64,372,Family Room,2600,4
65,372,Accessible Room,2300,2
66,372,Exceutive Room,5000,2
67,372,Superior room,3500,5
68,372,Deluxe Room,3000,3
69,372,Accessible Room,2300,5
70,372,Family Room,2600,3
71,372,Superior room,3500,2
72,372,Family Room,2600,5
73,372,Family Room,2600,4
74,372,Family Room,2600,5
75,372,Family Room,2600,4
76,372,Presidential Suite,55000,4
77,372,Superior room,3500,4
78,372,Family Room,2600,3
79,372,Family Room,2600,3
80,372,Deluxe Room,3000,5
81,372,Family Room,2600,2
82,372,Standard Room,1500,5
83,372,Exceutive Room,5000,3
84,372,Deluxe Room,3000,4
85,372,Exceutive Room,5000,2
86,372,Standard Room,1500,4
87,372,Superior room,3500,2
88,372,Standard Room,1500,3
89,372,Family Room,2600,4
90,372,Family Room,2600,5
91,372,Exceutive Room,5000,4
92,372,Superior room,3500,5
93,372,Deluxe Room,3000,4
94,372,Exceutive Room,5000,5
95,372,Accessible Room,2300,4
96,372,Family Room,2600,2
97,372,Exceutive Room,5000,5
98,372,Family Room,2600,5
99,372,Deluxe Room,3000,4
100,372,Family Room,2600,5
101,372,Suite,20000,5
102,372,Superior room,3500,4
103,372,Deluxe Room,3000,3
104,372,Standard Room,1500,2
105,372,Standard Room,1500,2
106,372,Exceutive Room,5000,2
107,372,Standard Room,1500,2
108,372,Exceutive Room,5000,3
109,372,Deluxe Room,3000,5
110,372,Superior room,3500,4
111,372,Exceutive Room,5000,2
112,372,Adjoining Rooms,5300,2
113,372,Superior room,3500,5
114,372,Exceutive Room,5000,3
115,372,Accessible Room,2300,4
116,372,Deluxe Room,3000,2
117,372,Standard Room,1500,4
118,372,Standard Room,1500,4
119,372,Standard Room,1500,2
120,372,Exceutive Room,5000,5
121,372,Standard Room,1500,5
122,372,Exceutive Room,5000,4
123,372,Exceutive Room,5000,2
124,372,Accessible Room,2300,5
125,372,Family Room,2600,5
126,372,Family Room,2600,2
127,372,Exceutive Room,5000,2
128,372,Accessible Room,2300,4
129,372,Accessible Room,2300,2
1,373,Superior room,4100,2
2,373,Family Room,3500,5
3,373,Standard Room,2200,2
4,373,Deluxe Room,3100,2
5,373,Standard Room,2200,5
6,373,Standard Room,2200,3
7,373,Exceutive Room,4500,2
8,373,Standard Room,2200,3
9,373,Standard Room,2200,2
10,373,Deluxe Room,3100,3
11,373,Superior room,4100,3
12,373,Deluxe Room,3100,3
13,373,Exceutive Room,4500,5
14,373,Exceutive Room,4500,5
15,373,Exceutive Room,4500,4
16,373,Adjoining Rooms,4800,4
17,373,Standard Room,2200,2
18,373,Family Room,3500,3
19,373,Superior room,4100,5
20,373,Standard Room,2200,5
21,373,Exceutive Room,4500,4
22,373,Exceutive Room,4500,2
23,373,Accessible Room,1600,4
24,373,Deluxe Room,3100,2
25,373,Standard Room,2200,2
26,373,Family Room,3500,2
27,373,Adjoining Rooms,4800,2
28,373,Accessible Room,1600,4
29,373,Exceutive Room,4500,4
30,373,Deluxe Room,3100,4
31,373,Exceutive Room,4500,3
32,373,Standard Room,2200,5
33,373,Standard Room,2200,2
34,373,Standard Room,2200,5
35,373,Deluxe Room,3100,3
36,373,Family Room,3500,2
37,373,Standard Room,2200,5
38,373,Standard Room,2200,2
39,373,Deluxe Room,3100,4
40,373,Superior room,4100,4
41,373,Exceutive Room,4500,4
42,373,Superior room,4100,2
43,373,Standard Room,2200,2
44,373,Accessible Room,1600,3
45,373,Deluxe Room,3100,3
46,373,Standard Room,2200,3
47,373,Adjoining Rooms,4800,3
48,373,Standard Room,2200,3
49,373,Superior room,4100,2
50,373,Superior room,4100,5
51,373,Standard Room,2200,4
52,373,Superior room,4100,5
53,373,Standard Room,2200,4
54,373,Exceutive Room,4500,2
55,373,Exceutive Room,4500,5
56,373,Family Room,3500,2
57,373,Family Room,3500,4
58,373,Exceutive Room,4500,3
59,373,Family Room,3500,2
60,373,Deluxe Room,3100,4
61,373,Adjoining Rooms,4800,4
62,373,Accessible Room,1600,3
63,373,Deluxe Room,3100,3
64,373,Superior room,4100,5
65,373,Deluxe Room,3100,3
66,373,Exceutive Room,4500,3
67,373,Suite,23000,2
68,373,Exceutive Room,4500,5
69,373,Family Room,3500,3
70,373,Exceutive Room,4500,5
71,373,Exceutive Room,4500,5
72,373,Standard Room,2200,3
73,373,Exceutive Room,4500,5
74,373,Superior room,4100,2
75,373,Suite,23000,5
76,373,Exceutive Room,4500,5
77,373,Standard Room,2200,3
78,373,Superior room,4100,3
79,373,Suite,23000,2
80,373,Family Room,3500,5
81,373,Superior room,4100,5
82,373,Suite,23000,5
83,373,Exceutive Room,4500,2
84,373,Standard Room,2200,5
85,373,Presidential Suite,89000,3
86,373,Superior room,4100,2
87,373,Standard Room,2200,5
88,373,Deluxe Room,3100,4
89,373,Family Room,3500,5
90,373,Standard Room,2200,5
91,373,Superior room,4100,3
92,373,Family Room,3500,5
93,373,Standard Room,2200,2
94,373,Deluxe Room,3100,5
95,373,Family Room,3500,4
96,373,Superior room,4100,2
97,373,Adjoining Rooms,4800,3
98,373,Family Room,3500,2
99,373,Family Room,3500,3
100,373,Suite,23000,2
101,373,Superior room,4100,4
102,373,Suite,23000,3
103,373,Superior room,4100,4
104,373,Deluxe Room,3100,3
105,373,Deluxe Room,3100,4
106,373,Superior room,4100,5
107,373,Presidential Suite,89000,4
108,373,Superior room,4100,5
109,373,Deluxe Room,3100,4
110,373,Standard Room,2200,2
111,373,Family Room,3500,3
112,373,Suite,23000,2
113,373,Exceutive Room,4500,4
114,373,Family Room,3500,3
115,373,Accessible Room,1600,2
116,373,Superior room,4100,4
117,373,Standard Room,2200,5
118,373,Standard Room,2200,5
119,373,Deluxe Room,3100,5
1,374,Superior room,4200,3
2,374,Exceutive Room,4900,5
3,374,Family Room,2900,5
4,374,Superior room,4200,2
5,374,Deluxe Room,2800,2
6,374,Accessible Room,2500,5
7,374,Standard Room,1700,5
8,374,Exceutive Room,4900,3
9,374,Family Room,2900,3
10,374,Presidential Suite,64000,2
11,374,Deluxe Room,2800,2
12,374,Deluxe Room,2800,3
13,374,Exceutive Room,4900,4
14,374,Family Room,2900,5
15,374,Exceutive Room,4900,3
16,374,Adjoining Rooms,4900,2
17,374,Deluxe Room,2800,4
18,374,Adjoining Rooms,4900,4
19,374,Presidential Suite,64000,5
20,374,Standard Room,1700,4
21,374,Adjoining Rooms,4900,2
22,374,Superior room,4200,4
23,374,Family Room,2900,2
24,374,Family Room,2900,3
25,374,Superior room,4200,5
26,374,Family Room,2900,3
27,374,Standard Room,1700,3
28,374,Accessible Room,2500,5
29,374,Superior room,4200,2
30,374,Deluxe Room,2800,2
31,374,Deluxe Room,2800,3
32,374,Family Room,2900,3
33,374,Deluxe Room,2800,3
34,374,Deluxe Room,2800,5
35,374,Exceutive Room,4900,5
36,374,Family Room,2900,5
37,374,Superior room,4200,3
38,374,Adjoining Rooms,4900,4
39,374,Family Room,2900,2
40,374,Deluxe Room,2800,4
41,374,Deluxe Room,2800,5
42,374,Exceutive Room,4900,5
43,374,Superior room,4200,5
44,374,Deluxe Room,2800,2
45,374,Standard Room,1700,5
46,374,Suite,18000,3
47,374,Accessible Room,2500,3
48,374,Accessible Room,2500,5
49,374,Standard Room,1700,4
50,374,Superior room,4200,4
51,374,Superior room,4200,2
52,374,Family Room,2900,4
53,374,Exceutive Room,4900,2
54,374,Suite,18000,5
55,374,Superior room,4200,3
56,374,Accessible Room,2500,3
57,374,Family Room,2900,5
58,374,Accessible Room,2500,5
59,374,Deluxe Room,2800,4
60,374,Superior room,4200,5
61,374,Superior room,4200,2
62,374,Accessible Room,2500,3
63,374,Adjoining Rooms,4900,5
64,374,Exceutive Room,4900,3
65,374,Family Room,2900,2
66,374,Standard Room,1700,5
67,374,Standard Room,1700,2
68,374,Superior room,4200,5
69,374,Family Room,2900,4
70,374,Exceutive Room,4900,3
71,374,Deluxe Room,2800,4
72,374,Exceutive Room,4900,2
73,374,Exceutive Room,4900,4
74,374,Standard Room,1700,2
75,374,Family Room,2900,4
76,374,Suite,18000,3
77,374,Deluxe Room,2800,5
78,374,Adjoining Rooms,4900,4
79,374,Exceutive Room,4900,4
1,375,Accessible Room,2600,3
2,375,Family Room,3600,4
3,375,Standard Room,1200,4
4,375,Standard Room,1200,5
5,375,Standard Room,1200,4
6,375,Family Room,3600,4
7,375,Family Room,3600,4
8,375,Suite,23000,2
9,375,Exceutive Room,4700,5
10,375,Standard Room,1200,4
11,375,Deluxe Room,3000,5
12,375,Standard Room,1200,4
13,375,Exceutive Room,4700,4
14,375,Superior room,4100,2
15,375,Presidential Suite,73000,3
16,375,Exceutive Room,4700,5
17,375,Deluxe Room,3000,2
18,375,Deluxe Room,3000,3
19,375,Exceutive Room,4700,3
20,375,Exceutive Room,4700,3
21,375,Presidential Suite,73000,4
22,375,Superior room,4100,4
23,375,Exceutive Room,4700,4
24,375,Family Room,3600,5
25,375,Standard Room,1200,5
26,375,Family Room,3600,5
27,375,Deluxe Room,3000,2
28,375,Superior room,4100,2
29,375,Standard Room,1200,4
30,375,Deluxe Room,3000,5
31,375,Standard Room,1200,5
32,375,Family Room,3600,5
33,375,Standard Room,1200,2
34,375,Standard Room,1200,5
35,375,Superior room,4100,2
36,375,Family Room,3600,4
37,375,Accessible Room,2600,3
38,375,Exceutive Room,4700,3
39,375,Exceutive Room,4700,5
40,375,Presidential Suite,73000,5
41,375,Standard Room,1200,3
42,375,Standard Room,1200,5
43,375,Standard Room,1200,5
44,375,Deluxe Room,3000,2
45,375,Deluxe Room,3000,4
46,375,Superior room,4100,3
47,375,Family Room,3600,5
48,375,Superior room,4100,4
49,375,Standard Room,1200,4
50,375,Exceutive Room,4700,3
51,375,Deluxe Room,3000,3
52,375,Deluxe Room,3000,3
53,375,Superior room,4100,4
54,375,Suite,23000,3
55,375,Superior room,4100,5
56,375,Exceutive Room,4700,2
57,375,Family Room,3600,4
58,375,Presidential Suite,73000,3
59,375,Family Room,3600,5
60,375,Family Room,3600,2
61,375,Standard Room,1200,4
62,375,Deluxe Room,3000,4
63,375,Deluxe Room,3000,3
64,375,Deluxe Room,3000,3
65,375,Presidential Suite,73000,5
66,375,Deluxe Room,3000,4
67,375,Suite,23000,2
68,375,Presidential Suite,73000,2
69,375,Superior room,4100,5
70,375,Adjoining Rooms,5900,2
71,375,Exceutive Room,4700,4
72,375,Superior room,4100,2
73,375,Presidential Suite,73000,5
74,375,Deluxe Room,3000,2
75,375,Presidential Suite,73000,4
76,375,Family Room,3600,5
77,375,Superior room,4100,2
78,375,Standard Room,1200,2
79,375,Adjoining Rooms,5900,3
80,375,Family Room,3600,3
81,375,Standard Room,1200,2
82,375,Deluxe Room,3000,4
83,375,Standard Room,1200,4
84,375,Exceutive Room,4700,2
85,375,Deluxe Room,3000,3
86,375,Deluxe Room,3000,2
87,375,Standard Room,1200,5
88,375,Accessible Room,2600,5
89,375,Suite,23000,3
90,375,Standard Room,1200,5
91,375,Adjoining Rooms,5900,3
92,375,Deluxe Room,3000,4
93,375,Superior room,4100,2
94,375,Exceutive Room,4700,2
95,375,Deluxe Room,3000,5
96,375,Family Room,3600,3
97,375,Standard Room,1200,2
98,375,Adjoining Rooms,5900,4
99,375,Presidential Suite,73000,4
100,375,Accessible Room,2600,4
101,375,Deluxe Room,3000,3
102,375,Accessible Room,2600,2
103,375,Family Room,3600,4
104,375,Standard Room,1200,5
105,375,Adjoining Rooms,5900,2
106,375,Family Room,3600,2
107,375,Family Room,3600,4
108,375,Superior room,4100,4
109,375,Family Room,3600,3
1,376,Adjoining Rooms,5100,4
2,376,Family Room,3800,3
3,376,Deluxe Room,2800,5
4,376,Family Room,3800,2
5,376,Accessible Room,2100,5
6,376,Deluxe Room,2800,5
7,376,Exceutive Room,4500,5
8,376,Deluxe Room,2800,3
9,376,Family Room,3800,2
10,376,Standard Room,1800,4
11,376,Exceutive Room,4500,4
12,376,Exceutive Room,4500,3
13,376,Exceutive Room,4500,2
14,376,Superior room,3600,3
15,376,Standard Room,1800,5
16,376,Suite,15000,2
17,376,Family Room,3800,3
18,376,Presidential Suite,82000,3
19,376,Superior room,3600,5
20,376,Accessible Room,2100,3
21,376,Deluxe Room,2800,3
22,376,Exceutive Room,4500,2
23,376,Presidential Suite,82000,4
24,376,Exceutive Room,4500,5
25,376,Presidential Suite,82000,4
26,376,Exceutive Room,4500,3
