Class_Name,Price,Capacity,Class_Code,Train_ID
3813_3AC,733,379,3AC,3813
3813_CC,1388,296,CC,3813
3813_EC,1652,258,EC,3813
3814_SLP,337,337,SLP,3814
3814_3AC,738,292,3AC,3814
3814_CC,1179,314,CC,3814
3814_EC,2862,388,EC,3814
3815_SLP,462,385,SLP,3815
3815_3AC,532,288,3AC,3815
3815_CC,1390,205,CC,3815
3815_EC,2791,218,EC,3815
3816_SLP,345,434,SLP,3816
3816_3AC,651,385,3AC,3816
3816_CC,1149,497,CC,3816
3816_EC,2996,418,EC,3816
3817_SLP,483,349,SLP,3817
3817_3AC,700,304,3AC,3817
3817_CC,1410,213,CC,3817
3817_EC,2076,398,EC,3817
3818_SLP,433,332,SLP,3818
3818_3AC,687,232,3AC,3818
3818_CC,1498,464,CC,3818
3818_EC,2055,313,EC,3818
3819_SLP,331,264,SLP,3819
3819_3AC,774,485,3AC,3819
3819_CC,1051,447,CC,3819
3819_EC,1525,303,EC,3819
3820_SLP,355,259,SLP,3820
3820_3AC,837,287,3AC,3820
3820_CC,1192,433,CC,3820
3820_EC,2468,480,EC,3820
3821_SLP,405,500,SLP,3821
3821_3AC,888,419,3AC,3821
3821_CC,1264,337,CC,3821
3821_EC,2690,215,EC,3821
3822_SLP,458,406,SLP,3822
3822_3AC,606,421,3AC,3822
3822_CC,1137,269,CC,3822
3822_EC,2230,392,EC,3822
3823_SLP,464,497,SLP,3823
3823_3AC,997,477,3AC,3823
3823_CC,1173,448,CC,3823
3823_EC,2393,297,EC,3823
3824_SLP,460,321,SLP,3824
3824_3AC,593,367,3AC,3824
3824_CC,1222,430,CC,3824
3824_EC,1935,457,EC,3824
3825_SLP,401,280,SLP,3825
3825_3AC,587,236,3AC,3825
3825_CC,1117,399,CC,3825
3825_EC,2485,487,EC,3825
3826_SLP,393,406,SLP,3826
3826_3AC,592,445,3AC,3826
3826_CC,1161,262,CC,3826
3826_EC,2330,285,EC,3826
3827_SLP,289,310,SLP,3827
3827_3AC,881,225,3AC,3827
3827_CC,1469,485,CC,3827
3827_EC,2979,302,EC,3827
3828_SLP,416,237,SLP,3828
3828_3AC,500,425,3AC,3828
3828_CC,1254,440,CC,3828
3828_EC,1534,448,EC,3828
3829_SLP,289,428,SLP,3829
3829_3AC,687,342,3AC,3829
3829_CC,1328,285,CC,3829
3829_EC,2353,440,EC,3829
3830_SLP,257,449,SLP,3830
3830_3AC,512,242,3AC,3830
3830_CC,1351,201,CC,3830
3830_EC,2484,419,EC,3830
3831_SLP,332,284,SLP,3831
3831_3AC,822,216,3AC,3831
3831_CC,1170,443,CC,3831
3831_EC,2492,233,EC,3831
3832_SLP,302,417,SLP,3832
3832_3AC,992,480,3AC,3832
3832_CC,1274,251,CC,3832
3832_EC,2966,374,EC,3832
3833_SLP,269,375,SLP,3833
3833_3AC,602,351,3AC,3833
3833_CC,1269,288,CC,3833
3833_EC,2280,344,EC,3833
3834_SLP,494,435,SLP,3834
3834_3AC,855,471,3AC,3834
3834_CC,1177,404,CC,3834
3834_EC,1540,490,EC,3834
3835_SLP,438,265,SLP,3835
3835_3AC,674,273,3AC,3835
3835_CC,1458,470,CC,3835
3835_EC,2342,213,EC,3835
3836_SLP,264,239,SLP,3836
3836_3AC,522,295,3AC,3836
3836_CC,1093,482,CC,3836
3836_EC,2677,494,EC,3836
3837_SLP,483,202,SLP,3837
3837_3AC,976,333,3AC,3837
3837_CC,1496,340,CC,3837
3837_EC,2770,366,EC,3837
3838_SLP,440,465,SLP,3838
3838_3AC,919,209,3AC,3838
3838_CC,1068,409,CC,3838
3838_EC,2842,355,EC,3838
3839_SLP,393,402,SLP,3839
3839_3AC,862,457,3AC,3839
3839_CC,1295,344,CC,3839
3839_EC,2412,262,EC,3839
3840_SLP,335,345,SLP,3840
3840_3AC,734,393,3AC,3840
3840_CC,1352,214,CC,3840
3840_EC,2367,403,EC,3840
3841_SLP,473,396,SLP,3841
3841_3AC,549,218,3AC,3841
3841_CC,1448,459,CC,3841
3841_EC,2038,329,EC,3841
3842_SLP,373,425,SLP,3842
3842_3AC,579,251,3AC,3842
3842_CC,1072,357,CC,3842
3842_EC,2782,224,EC,3842
3843_SLP,329,249,SLP,3843
3843_3AC,530,224,3AC,3843
3843_CC,1119,202,CC,3843
3843_EC,1806,340,EC,3843
3844_SLP,422,231,SLP,3844
3844_3AC,664,283,3AC,3844
3844_CC,1294,305,CC,3844
3844_EC,2590,466,EC,3844
3845_SLP,454,211,SLP,3845
3845_3AC,580,293,3AC,3845
3845_CC,1070,280,CC,3845
3845_EC,2418,251,EC,3845
3846_SLP,470,318,SLP,3846
3846_3AC,731,459,3AC,3846
3846_CC,1355,281,CC,3846
3846_EC,2449,306,EC,3846
3847_SLP,305,233,SLP,3847
3847_3AC,869,477,3AC,3847
3847_CC,1230,438,CC,3847
3847_EC,2658,431,EC,3847
3848_SLP,302,432,SLP,3848
3848_3AC,704,348,3AC,3848
3848_CC,1155,321,CC,3848
3848_EC,1790,231,EC,3848
3849_SLP,265,243,SLP,3849
3849_3AC,998,220,3AC,3849
3849_CC,1183,415,CC,3849
3849_EC,2317,438,EC,3849
3850_SLP,250,210,SLP,3850
3850_3AC,973,421,3AC,3850
3850_CC,1220,377,CC,3850
3850_EC,2610,215,EC,3850
3851_SLP,357,212,SLP,3851
3851_3AC,754,340,3AC,3851
3851_CC,1342,364,CC,3851
3851_EC,1561,328,EC,3851
3852_SLP,420,206,SLP,3852
3852_3AC,908,315,3AC,3852
3852_CC,1101,255,CC,3852
3852_EC,2534,250,EC,3852
3853_SLP,448,298,SLP,3853
3853_3AC,702,216,3AC,3853
3853_CC,1392,477,CC,3853
3853_EC,2048,478,EC,3853
3854_SLP,331,240,SLP,3854
3854_3AC,689,276,3AC,3854
3854_CC,1253,242,CC,3854
3854_EC,2071,354,EC,3854
3855_SLP,357,337,SLP,3855
3855_3AC,903,275,3AC,3855
3855_CC,1324,421,CC,3855
3855_EC,2653,461,EC,3855
3856_SLP,372,414,SLP,3856
3856_3AC,510,427,3AC,3856
3856_CC,1011,466,CC,3856
3856_EC,2009,438,EC,3856
3857_SLP,495,422,SLP,3857
3857_3AC,810,266,3AC,3857
3857_CC,1231,405,CC,3857
3857_EC,2278,453,EC,3857
3858_SLP,480,500,SLP,3858
3858_3AC,530,445,3AC,3858
3858_CC,1051,454,CC,3858
3858_EC,2347,370,EC,3858
3859_SLP,484,223,SLP,3859
3859_3AC,914,459,3AC,3859
3859_CC,1084,260,CC,3859
3859_EC,1518,342,EC,3859
3860_SLP,284,375,SLP,3860
3860_3AC,959,350,3AC,3860
3860_CC,1273,400,CC,3860
3860_EC,2050,286,EC,3860
3861_SLP,288,361,SLP,3861
3861_3AC,819,499,3AC,3861
3861_CC,1435,244,CC,3861
3861_EC,1808,381,EC,3861
3862_SLP,447,497,SLP,3862
3862_3AC,838,223,3AC,3862
3862_CC,1473,450,CC,3862
3862_EC,2881,263,EC,3862
3863_SLP,451,374,SLP,3863
3863_3AC,584,297,3AC,3863
3863_CC,1131,218,CC,3863
3863_EC,1869,308,EC,3863
3864_SLP,448,244,SLP,3864
3864_3AC,893,406,3AC,3864
3864_CC,1212,307,CC,3864
3864_EC,2222,257,EC,3864
3865_SLP,340,250,SLP,3865
3865_3AC,988,228,3AC,3865
3865_CC,1375,415,CC,3865
3865_EC,2378,300,EC,3865
3866_SLP,281,387,SLP,3866
3866_3AC,662,376,3AC,3866
3866_CC,1368,259,CC,3866
3866_EC,2372,208,EC,3866
3867_SLP,282,202,SLP,3867
3867_3AC,613,388,3AC,3867
3867_CC,1461,399,CC,3867
3867_EC,2735,471,EC,3867
3868_SLP,256,398,SLP,3868
3868_3AC,668,382,3AC,3868
3868_CC,1059,302,CC,3868
3868_EC,2563,234,EC,3868
3869_SLP,356,264,SLP,3869
3869_3AC,889,429,3AC,3869
3869_CC,1075,263,CC,3869
3869_EC,2149,202,EC,3869
3870_SLP,366,404,SLP,3870
3870_3AC,884,273,3AC,3870
3870_CC,1161,489,CC,3870
3870_EC,2482,424,EC,3870
3871_SLP,265,376,SLP,3871
3871_3AC,826,259,3AC,3871
3871_CC,1198,215,CC,3871
3871_EC,2358,340,EC,3871
3872_SLP,275,402,SLP,3872
3872_3AC,512,246,3AC,3872
3872_CC,1439,336,CC,3872
3872_EC,2433,361,EC,3872
3873_SLP,480,335,SLP,3873
3873_3AC,656,382,3AC,3873
3873_CC,1269,472,CC,3873
3873_EC,2273,405,EC,3873
3874_SLP,286,273,SLP,3874
3874_3AC,776,383,3AC,3874
3874_CC,1016,477,CC,3874
3874_EC,2410,365,EC,3874
3875_SLP,361,415,SLP,3875
3875_3AC,516,273,3AC,3875
3875_CC,1340,417,CC,3875
3875_EC,2316,430,EC,3875
3876_SLP,298,372,SLP,3876
3876_3AC,953,250,3AC,3876
3876_CC,1145,224,CC,3876
3876_EC,2194,319,EC,3876
3877_SLP,487,245,SLP,3877
3877_3AC,850,361,3AC,3877
3877_CC,1022,292,CC,3877
3877_EC,1915,287,EC,3877
3878_SLP,461,303,SLP,3878
3878_3AC,998,227,3AC,3878
3878_CC,1428,244,CC,3878
3878_EC,2139,327,EC,3878
3879_SLP,323,249,SLP,3879
3879_3AC,696,437,3AC,3879
3879_CC,1083,250,CC,3879
3879_EC,1721,249,EC,3879
3880_SLP,375,321,SLP,3880
3880_3AC,630,342,3AC,3880
3880_CC,1152,244,CC,3880
3880_EC,2549,287,EC,3880
3881_SLP,383,329,SLP,3881
3881_3AC,935,465,3AC,3881
3881_CC,1403,221,CC,3881
3881_EC,2533,475,EC,3881
3882_SLP,396,435,SLP,3882
3882_3AC,849,329,3AC,3882
3882_CC,1175,370,CC,3882
3882_EC,2845,429,EC,3882
3883_SLP,450,419,SLP,3883
3883_3AC,900,350,3AC,3883
3883_CC,1426,358,CC,3883
3883_EC,2402,348,EC,3883
3884_SLP,393,430,SLP,3884
3884_3AC,764,218,3AC,3884
3884_CC,1056,311,CC,3884
3884_EC,2962,483,EC,3884
3885_SLP,455,393,SLP,3885
3885_3AC,958,225,3AC,3885
3885_CC,1318,351,CC,3885
3885_EC,2030,478,EC,3885
3886_SLP,435,246,SLP,3886
3886_3AC,750,399,3AC,3886
3886_CC,1038,336,CC,3886
3886_EC,2385,417,EC,3886
3887_SLP,331,399,SLP,3887
3887_3AC,703,415,3AC,3887
3887_CC,1124,377,CC,3887
3887_EC,2072,303,EC,3887
3888_SLP,319,466,SLP,3888
3888_3AC,814,346,3AC,3888
3888_CC,1359,353,CC,3888
3888_EC,2662,241,EC,3888
3889_SLP,437,224,SLP,3889
3889_3AC,611,403,3AC,3889
3889_CC,1331,204,CC,3889
3889_EC,2544,353,EC,3889
3890_SLP,468,295,SLP,3890
3890_3AC,527,491,3AC,3890
3890_CC,1386,224,CC,3890
3890_EC,2561,469,EC,3890
3891_SLP,253,431,SLP,3891
3891_3AC,628,369,3AC,3891
3891_CC,1009,454,CC,3891
3891_EC,1768,448,EC,3891
3892_SLP,298,372,SLP,3892
3892_3AC,921,210,3AC,3892
3892_CC,1421,478,CC,3892
3892_EC,2771,388,EC,3892
3893_SLP,277,253,SLP,3893
3893_3AC,735,386,3AC,3893
3893_CC,1175,476,CC,3893
3893_EC,2338,336,EC,3893
3894_SLP,495,456,SLP,3894
3894_3AC,914,310,3AC,3894
3894_CC,1405,485,CC,3894
3894_EC,2151,401,EC,3894
3895_SLP,487,472,SLP,3895
3895_3AC,504,454,3AC,3895
3895_CC,1426,412,CC,3895
3895_EC,2773,484,EC,3895
3896_SLP,390,297,SLP,3896
3896_3AC,506,340,3AC,3896
3896_CC,1404,466,CC,3896
3896_EC,2997,476,EC,3896
3897_SLP,259,441,SLP,3897
3897_3AC,960,298,3AC,3897
3897_CC,1122,271,CC,3897
3897_EC,2202,357,EC,3897
3898_SLP,332,347,SLP,3898
3898_3AC,950,461,3AC,3898
3898_CC,1258,270,CC,3898
3898_EC,2147,323,EC,3898
3899_SLP,342,365,SLP,3899
3899_3AC,713,327,3AC,3899
3899_CC,1323,206,CC,3899
3899_EC,2941,257,EC,3899
3900_SLP,416,348,SLP,3900
3900_3AC,868,255,3AC,3900
3900_CC,1318,312,CC,3900
3900_EC,2015,354,EC,3900
3901_SLP,451,205,SLP,3901
3901_3AC,987,470,3AC,3901
3901_CC,1193,341,CC,3901
3901_EC,1565,208,EC,3901
3902_SLP,381,446,SLP,3902
3902_3AC,547,254,3AC,3902
3902_CC,1114,282,CC,3902
3902_EC,1615,270,EC,3902
3903_SLP,461,397,SLP,3903
3903_3AC,965,304,3AC,3903
3903_CC,1039,225,CC,3903
3903_EC,2183,276,EC,3903
3904_SLP,392,203,SLP,3904
3904_3AC,609,485,3AC,3904
3904_CC,1197,222,CC,3904
3904_EC,2272,226,EC,3904
3905_SLP,366,263,SLP,3905
3905_3AC,704,210,3AC,3905
3905_CC,1328,422,CC,3905
3905_EC,2736,255,EC,3905
3906_SLP,256,440,SLP,3906
3906_3AC,898,203,3AC,3906
3906_CC,1337,376,CC,3906
3906_EC,2942,295,EC,3906
3907_SLP,315,492,SLP,3907
3907_3AC,680,236,3AC,3907
3907_CC,1429,383,CC,3907
3907_EC,2367,461,EC,3907
3908_SLP,470,291,SLP,3908
3908_3AC,719,397,3AC,3908
3908_CC,1264,222,CC,3908
3908_EC,2243,412,EC,3908
3909_SLP,374,344,SLP,3909
3909_3AC,874,232,3AC,3909
3909_CC,1461,437,CC,3909
3909_EC,1861,333,EC,3909
3910_SLP,441,314,SLP,3910
3910_3AC,985,395,3AC,3910
3910_CC,1159,250,CC,3910
3910_EC,1600,315,EC,3910
3911_SLP,371,240,SLP,3911
3911_3AC,742,246,3AC,3911
3911_CC,1475,458,CC,3911
3911_EC,2158,318,EC,3911
3912_SLP,251,387,SLP,3912
3912_3AC,663,364,3AC,3912
3912_CC,1248,384,CC,3912
3912_EC,2237,321,EC,3912
3913_SLP,370,464,SLP,3913
3913_3AC,997,230,3AC,3913
3913_CC,1372,231,CC,3913
3913_EC,2427,274,EC,3913
3914_SLP,395,488,SLP,3914
3914_3AC,773,476,3AC,3914
3914_CC,1299,265,CC,3914
3914_EC,2203,454,EC,3914
3915_SLP,340,280,SLP,3915
3915_3AC,788,235,3AC,3915
3915_CC,1450,284,CC,3915
3915_EC,2897,314,EC,3915
3916_SLP,301,497,SLP,3916
3916_3AC,766,395,3AC,3916
3916_CC,1347,236,CC,3916
3916_EC,2014,404,EC,3916
3917_SLP,479,231,SLP,3917
3917_3AC,503,447,3AC,3917
3917_CC,1426,449,CC,3917
3917_EC,1594,469,EC,3917
3918_SLP,416,359,SLP,3918
3918_3AC,519,395,3AC,3918
3918_CC,1279,462,CC,3918
3918_EC,2536,496,EC,3918
3919_SLP,433,418,SLP,3919
3919_3AC,867,257,3AC,3919
3919_CC,1145,327,CC,3919
3919_EC,1721,293,EC,3919
3920_SLP,292,425,SLP,3920
3920_3AC,613,279,3AC,3920
3920_CC,1392,333,CC,3920
3920_EC,1626,395,EC,3920
3921_SLP,435,309,SLP,3921
3921_3AC,833,251,3AC,3921
3921_CC,1012,328,CC,3921
3921_EC,1970,262,EC,3921
3922_SLP,336,346,SLP,3922
3922_3AC,792,473,3AC,3922
3922_CC,1041,295,CC,3922
3922_EC,1913,272,EC,3922
3923_SLP,497,441,SLP,3923
3923_3AC,932,365,3AC,3923
3923_CC,1043,341,CC,3923
3923_EC,2231,441,EC,3923
3924_SLP,325,323,SLP,3924
3924_3AC,559,487,3AC,3924
3924_CC,1168,402,CC,3924
3924_EC,2936,333,EC,3924
3925_SLP,356,282,SLP,3925
3925_3AC,880,474,3AC,3925
3925_CC,1011,491,CC,3925
3925_EC,2761,348,EC,3925
3926_SLP,253,243,SLP,3926
3926_3AC,620,328,3AC,3926
3926_CC,1241,448,CC,3926
3926_EC,1924,229,EC,3926
3927_SLP,400,429,SLP,3927
3927_3AC,670,206,3AC,3927
3927_CC,1050,439,CC,3927
3927_EC,1510,402,EC,3927
3928_SLP,330,275,SLP,3928
3928_3AC,937,248,3AC,3928
3928_CC,1299,420,CC,3928
3928_EC,2173,378,EC,3928
3929_SLP,499,260,SLP,3929
3929_3AC,536,256,3AC,3929
3929_CC,1090,223,CC,3929
3929_EC,2075,228,EC,3929
3930_SLP,266,281,SLP,3930
3930_3AC,520,328,3AC,3930
3930_CC,1037,479,CC,3930
3930_EC,1903,294,EC,3930
3931_SLP,425,200,SLP,3931
3931_3AC,902,380,3AC,3931
3931_CC,1231,219,CC,3931
3931_EC,2242,469,EC,3931
3932_SLP,395,404,SLP,3932
3932_3AC,602,364,3AC,3932
3932_CC,1338,381,CC,3932
3932_EC,1708,468,EC,3932
3933_SLP,259,282,SLP,3933
3933_3AC,610,400,3AC,3933
3933_CC,1294,230,CC,3933
3933_EC,2868,487,EC,3933
3934_SLP,410,284,SLP,3934
3934_3AC,700,235,3AC,3934
3934_CC,1121,230,CC,3934
3934_EC,2756,321,EC,3934
3935_SLP,346,430,SLP,3935
3935_3AC,561,437,3AC,3935
3935_CC,1233,351,CC,3935
3935_EC,2164,355,EC,3935
3936_SLP,432,251,SLP,3936
3936_3AC,744,355,3AC,3936
3936_CC,1455,365,CC,3936
3936_EC,2703,452,EC,3936
3937_SLP,298,258,SLP,3937
3937_3AC,541,271,3AC,3937
3937_CC,1098,444,CC,3937
3937_EC,2511,472,EC,3937
3938_SLP,317,319,SLP,3938
3938_3AC,868,313,3AC,3938
3938_CC,1233,491,CC,3938
3938_EC,2601,294,EC,3938
3939_SLP,296,261,SLP,3939
3939_3AC,718,326,3AC,3939
3939_CC,1254,428,CC,3939
3939_EC,2244,258,EC,3939
3940_SLP,467,490,SLP,3940
3940_3AC,625,390,3AC,3940
3940_CC,1092,298,CC,3940
3940_EC,2130,256,EC,3940
3941_SLP,361,413,SLP,3941
3941_3AC,818,340,3AC,3941
3941_CC,1352,330,CC,3941
3941_EC,2043,408,EC,3941
3942_SLP,411,487,SLP,3942
3942_3AC,839,235,3AC,3942
3942_CC,1129,278,CC,3942
3942_EC,2957,358,EC,3942
3943_SLP,493,313,SLP,3943
3943_3AC,747,459,3AC,3943
3943_CC,1150,252,CC,3943
3943_EC,1532,374,EC,3943
3944_SLP,455,359,SLP,3944
3944_3AC,882,494,3AC,3944
3944_CC,1374,469,CC,3944
3944_EC,1696,426,EC,3944
3945_SLP,494,387,SLP,3945
3945_3AC,960,476,3AC,3945
3945_CC,1324,466,CC,3945
3945_EC,2894,460,EC,3945
3946_SLP,450,290,SLP,3946
3946_3AC,696,448,3AC,3946
3946_CC,1463,465,CC,3946
3946_EC,1687,350,EC,3946
3947_SLP,311,359,SLP,3947
3947_3AC,832,431,3AC,3947
3947_CC,1323,211,CC,3947
3947_EC,2257,265,EC,3947
3948_SLP,368,221,SLP,3948
3948_3AC,783,231,3AC,3948
3948_CC,1280,389,CC,3948
3948_EC,1776,378,EC,3948
3949_SLP,461,296,SLP,3949
3949_3AC,667,452,3AC,3949
3949_CC,1452,394,CC,3949
3949_EC,1703,301,EC,3949
3950_SLP,428,368,SLP,3950
3950_3AC,542,433,3AC,3950
3950_CC,1155,308,CC,3950
3950_EC,2310,285,EC,3950
3951_SLP,406,465,SLP,3951
3951_3AC,975,246,3AC,3951
3951_CC,1374,414,CC,3951
3951_EC,2570,357,EC,3951
3952_SLP,297,488,SLP,3952
3952_3AC,743,446,3AC,3952
3952_CC,1356,358,CC,3952
3952_EC,2493,249,EC,3952
3953_SLP,419,441,SLP,3953
3953_3AC,541,205,3AC,3953
3953_CC,1115,399,CC,3953
3953_EC,2644,204,EC,3953
3954_SLP,312,200,SLP,3954
3954_3AC,503,322,3AC,3954
3954_CC,1128,397,CC,3954
3954_EC,3000,254,EC,3954
3955_SLP,421,313,SLP,3955
3955_3AC,606,467,3AC,3955
3955_CC,1231,439,CC,3955
3955_EC,2154,313,EC,3955
3956_SLP,464,476,SLP,3956
3956_3AC,813,371,3AC,3956
3956_CC,1009,404,CC,3956
3956_EC,2505,336,EC,3956
3957_SLP,317,349,SLP,3957
3957_3AC,949,291,3AC,3957
3957_CC,1481,361,CC,3957
3957_EC,1579,243,EC,3957
3958_SLP,423,207,SLP,3958
3958_3AC,631,442,3AC,3958
3958_CC,1206,444,CC,3958
3958_EC,1696,313,EC,3958
3959_SLP,490,372,SLP,3959
3959_3AC,819,254,3AC,3959
3959_CC,1259,256,CC,3959
3959_EC,2286,271,EC,3959
3960_SLP,251,249,SLP,3960
3960_3AC,994,306,3AC,3960
3960_CC,1399,366,CC,3960
3960_EC,1891,461,EC,3960
3961_SLP,390,296,SLP,3961
3961_3AC,810,201,3AC,3961
3961_CC,1475,404,CC,3961
3961_EC,2723,456,EC,3961
3962_SLP,361,294,SLP,3962
3962_3AC,621,315,3AC,3962
3962_CC,1041,238,CC,3962
3962_EC,2933,284,EC,3962
3963_SLP,291,258,SLP,3963
3963_3AC,895,325,3AC,3963
3963_CC,1230,456,CC,3963
3963_EC,2120,282,EC,3963
3964_SLP,438,224,SLP,3964
3964_3AC,706,321,3AC,3964
3964_CC,1161,488,CC,3964
3964_EC,2922,307,EC,3964
3965_SLP,304,432,SLP,3965
3965_3AC,809,324,3AC,3965
3965_CC,1013,273,CC,3965
3965_EC,2805,412,EC,3965
3966_SLP,473,229,SLP,3966
3966_3AC,972,201,3AC,3966
3966_CC,1114,463,CC,3966
3966_EC,1972,334,EC,3966
3967_SLP,383,225,SLP,3967
3967_3AC,943,361,3AC,3967
3967_CC,1050,408,CC,3967
3967_EC,1516,429,EC,3967
3968_SLP,307,494,SLP,3968
3968_3AC,912,271,3AC,3968
3968_CC,1410,347,CC,3968
3968_EC,2750,236,EC,3968
3969_SLP,436,301,SLP,3969
3969_3AC,761,234,3AC,3969
3969_CC,1026,258,CC,3969
3969_EC,2481,373,EC,3969
3970_SLP,397,415,SLP,3970
3970_3AC,653,350,3AC,3970
3970_CC,1213,481,CC,3970
3970_EC,1985,369,EC,3970
3971_SLP,443,305,SLP,3971
3971_3AC,654,376,3AC,3971
3971_CC,1381,311,CC,3971
3971_EC,2005,251,EC,3971
3972_SLP,317,481,SLP,3972
3972_3AC,989,263,3AC,3972
3972_CC,1073,457,CC,3972
3972_EC,1540,266,EC,3972
3973_SLP,348,231,SLP,3973
3973_3AC,871,394,3AC,3973
3973_CC,1001,334,CC,3973
3973_EC,2048,399,EC,3973
3974_SLP,375,420,SLP,3974
3974_3AC,867,458,3AC,3974
3974_CC,1215,380,CC,3974
3974_EC,2174,213,EC,3974
3975_SLP,357,388,SLP,3975
3975_3AC,937,447,3AC,3975
3975_CC,1211,479,CC,3975
3975_EC,2672,223,EC,3975
3976_SLP,258,335,SLP,3976
3976_3AC,787,408,3AC,3976
3976_CC,1176,275,CC,3976
3976_EC,2842,331,EC,3976
3977_SLP,393,418,SLP,3977
3977_3AC,859,299,3AC,3977
3977_CC,1210,296,CC,3977
3977_EC,1614,345,EC,3977
3978_SLP,300,332,SLP,3978
3978_3AC,785,274,3AC,3978
3978_CC,1221,417,CC,3978
3978_EC,2995,217,EC,3978
3979_SLP,460,352,SLP,3979
3979_3AC,881,459,3AC,3979
3979_CC,1156,292,CC,3979
3979_EC,2825,330,EC,3979
3980_SLP,280,291,SLP,3980
3980_3AC,783,376,3AC,3980
3980_CC,1112,225,CC,3980
3980_EC,2194,229,EC,3980
3981_SLP,448,421,SLP,3981
3981_3AC,775,202,3AC,3981
3981_CC,1004,477,CC,3981
3981_EC,2934,476,EC,3981
3982_SLP,442,480,SLP,3982
3982_3AC,724,351,3AC,3982
3982_CC,1353,477,CC,3982
3982_EC,2837,440,EC,3982
3983_SLP,440,418,SLP,3983
3983_3AC,771,208,3AC,3983
3983_CC,1392,367,CC,3983
3983_EC,1629,478,EC,3983
3984_SLP,327,433,SLP,3984
3984_3AC,703,223,3AC,3984
3984_CC,1169,228,CC,3984
3984_EC,2988,404,EC,3984
3985_SLP,488,439,SLP,3985
3985_3AC,698,474,3AC,3985
3985_CC,1327,271,CC,3985
3985_EC,1784,403,EC,3985
3986_SLP,267,261,SLP,3986
3986_3AC,768,455,3AC,3986
3986_CC,1214,327,CC,3986
3986_EC,2946,402,EC,3986
3987_SLP,421,218,SLP,3987
3987_3AC,702,495,3AC,3987
3987_CC,1307,466,CC,3987
3987_EC,2020,355,EC,3987
3988_SLP,320,349,SLP,3988
3988_3AC,512,314,3AC,3988
3988_CC,1064,274,CC,3988
3988_EC,2684,387,EC,3988
3989_SLP,427,386,SLP,3989
3989_3AC,611,208,3AC,3989
3989_CC,1207,354,CC,3989
3989_EC,2162,293,EC,3989
3990_SLP,310,229,SLP,3990
3990_3AC,528,498,3AC,3990
3990_CC,1259,224,CC,3990
3990_EC,2614,384,EC,3990
3991_SLP,303,364,SLP,3991
3991_3AC,647,345,3AC,3991
3991_CC,1029,211,CC,3991
3991_EC,2505,265,EC,3991
3992_SLP,453,280,SLP,3992
3992_3AC,979,415,3AC,3992
3992_CC,1119,396,CC,3992
3992_EC,2154,205,EC,3992
3993_SLP,390,223,SLP,3993
3993_3AC,637,345,3AC,3993
3993_CC,1312,458,CC,3993
3993_EC,2696,488,EC,3993
3994_SLP,263,467,SLP,3994
3994_3AC,596,430,3AC,3994
3994_CC,1173,221,CC,3994
3994_EC,1832,361,EC,3994
3995_SLP,364,446,SLP,3995
3995_3AC,898,446,3AC,3995
3995_CC,1173,395,CC,3995
3995_EC,2703,341,EC,3995
3996_SLP,292,471,SLP,3996
3996_3AC,521,342,3AC,3996
3996_CC,1231,368,CC,3996
3996_EC,1764,408,EC,3996
3997_SLP,458,431,SLP,3997
3997_3AC,970,463,3AC,3997
3997_CC,1075,250,CC,3997
3997_EC,2699,319,EC,3997
3998_SLP,295,451,SLP,3998
3998_3AC,839,459,3AC,3998
3998_CC,1458,277,CC,3998
3998_EC,1786,423,EC,3998
3999_SLP,451,304,SLP,3999
3999_3AC,599,321,3AC,3999
3999_CC,1373,333,CC,3999
3999_EC,2636,342,EC,3999
4000_SLP,334,369,SLP,4000
4000_3AC,571,345,3AC,4000
4000_CC,1258,259,CC,4000
4000_EC,2107,327,EC,4000
4001_SLP,395,411,SLP,4001
4001_3AC,901,465,3AC,4001
4001_CC,1253,358,CC,4001
4001_EC,2204,358,EC,4001
4002_SLP,319,446,SLP,4002
4002_3AC,587,451,3AC,4002
4002_CC,1482,314,CC,4002
4002_EC,2466,356,EC,4002
4003_SLP,336,338,SLP,4003
4003_3AC,740,411,3AC,4003
4003_CC,1399,292,CC,4003
4003_EC,1645,456,EC,4003
4004_SLP,259,454,SLP,4004
4004_3AC,743,372,3AC,4004
4004_CC,1405,371,CC,4004
4004_EC,2414,227,EC,4004
4005_SLP,423,437,SLP,4005
4005_3AC,633,412,3AC,4005
4005_CC,1021,215,CC,4005
4005_EC,1602,290,EC,4005
4006_SLP,438,388,SLP,4006
4006_3AC,505,284,3AC,4006
4006_CC,1116,444,CC,4006
4006_EC,2650,349,EC,4006
4007_SLP,327,416,SLP,4007
4007_3AC,542,335,3AC,4007
4007_CC,1465,451,CC,4007
4007_EC,2731,304,EC,4007
4008_SLP,256,267,SLP,4008
4008_3AC,602,378,3AC,4008
4008_CC,1157,228,CC,4008
4008_EC,2490,494,EC,4008
4009_SLP,363,254,SLP,4009
4009_3AC,628,371,3AC,4009
4009_CC,1240,248,CC,4009
4009_EC,2243,499,EC,4009
4010_SLP,283,476,SLP,4010
4010_3AC,888,389,3AC,4010
4010_CC,1039,321,CC,4010
4010_EC,2463,316,EC,4010
4011_SLP,285,218,SLP,4011
4011_3AC,982,382,3AC,4011
4011_CC,1044,429,CC,4011
4011_EC,2861,356,EC,4011
4012_SLP,415,297,SLP,4012
4012_3AC,555,352,3AC,4012
4012_CC,1068,344,CC,4012
